photo_cod,image_path,hpi,ivr
VI1134,out_img_norm/VI1134_yolo.png,1,2
VI739,out_img_norm/VI739_yolo.png,1,7
GI596,out_img_norm/GI596_yolo.png,0,0
VI1383,out_img_norm/VI1383_yolo.png,0,0
VI2612,out_img_norm/VI2612_yolo.png,5,0
VI1009,out_img_norm/VI1009_yolo.png,0,0
VI1529,out_img_norm/VI1529_yolo.png,0,0
VI68,out_img_norm/VI68_yolo.png,1,3
VI565,out_img_norm/VI565_yolo.png,0,0
GI842,out_img_norm/GI842_yolo.png,3,6
VI2928,out_img_norm/VI2928_yolo.png,2,2
VI475,out_img_norm/VI475_yolo.png,5,0
VI740,out_img_norm/VI740_yolo.png,1,7
VI3715,out_img_norm/VI3715_yolo.png,3,1
GI803,out_img_norm/GI803_yolo.png,0,0
VI558,out_img_norm/VI558_yolo.png,1,1
VI4193,out_img_norm/VI4193_yolo.png,0,0
VI1189,out_img_norm/VI1189_yolo.png,1,6
VI16,out_img_norm/VI16_yolo.png,0,0
VI4435,out_img_norm/VI4435_yolo.png,1,7
VI630,out_img_norm/VI630_yolo.png,1,2
VI3427,out_img_norm/VI3427_yolo.png,1,2
VI4084,out_img_norm/VI4084_yolo.png,5,0
VI982,out_img_norm/VI982_yolo.png,1,5
VI911,out_img_norm/VI911_yolo.png,1,6
GI888,out_img_norm/GI888_yolo.png,0,0
GI761,out_img_norm/GI761_yolo.png,1,7
VI2370,out_img_norm/VI2370_yolo.png,0,0
VI3390,out_img_norm/VI3390_yolo.png,0,0
GI233,out_img_norm/GI233_yolo.png,4,1
VI867,out_img_norm/VI867_yolo.png,5,0
VI2412,out_img_norm/VI2412_yolo.png,1,1
VI3479,out_img_norm/VI3479_yolo.png,1,7
VI541,out_img_norm/VI541_yolo.png,1,3
VI1037,out_img_norm/VI1037_yolo.png,1,7
VI1424,out_img_norm/VI1424_yolo.png,1,7
VI3478,out_img_norm/VI3478_yolo.png,1,7
VI219,out_img_norm/VI219_yolo.png,1,7
VI97,out_img_norm/VI97_yolo.png,1,3
VI2664,out_img_norm/VI2664_yolo.png,5,0
GI306,out_img_norm/GI306_yolo.png,1,4
VI2849,out_img_norm/VI2849_yolo.png,0,0
GI91,out_img_norm/GI91_yolo.png,3,7
VI2935,out_img_norm/VI2935_yolo.png,3,1
GI919,out_img_norm/GI919_yolo.png,5,0
VI3602,out_img_norm/VI3602_yolo.png,1,1
VI526,out_img_norm/VI526_yolo.png,0,0
VI804,out_img_norm/VI804_yolo.png,1,2
VI1184,out_img_norm/VI1184_yolo.png,1,6
VI1693,out_img_norm/VI1693_yolo.png,2,1
VI260,out_img_norm/VI260_yolo.png,1,7
GI526,out_img_norm/GI526_yolo.png,0,0
VI2862,out_img_norm/VI2862_yolo.png,4,2
VI4356,out_img_norm/VI4356_yolo.png,1,1
VI1566,out_img_norm/VI1566_yolo.png,1,7
GI569,out_img_norm/GI569_yolo.png,0,0
VI4415,out_img_norm/VI4415_yolo.png,1,7
VI1547,out_img_norm/VI1547_yolo.png,0,0
VI996,out_img_norm/VI996_yolo.png,1,4
